z     U  
0.001	0.10653789417250042
0.011	0.20782989888356393
0.020999999999999998	0.32022418937702357
0.030999999999999996	0.27384067588878164
0.040999999999999995	0.2895531819098547
0.05099999999999999	0.3467485975404658
0.06099999999999999	0.3913608146186728
0.071	0.4035968429511855
0.08099999999999999	0.423172690358034
0.09099999999999998	0.41894350852446555
0.10099999999999998	0.4376837603594548
0.11099999999999999	0.40350672170295276
0.12099999999999998	0.4279170447202364
0.13099999999999998	0.39910462399876456
0.141	0.45855699802283945
0.15099999999999997	0.3761550707975382
0.16099999999999998	0.4581787554090239
0.17099999999999999	0.4374604037350481
0.18099999999999997	0.4365997815054275
0.19099999999999998	0.4762541696574798
0.20099999999999996	0.3985054626483548
0.21099999999999997	0.45007408724668163
0.22099999999999997	0.42693308589322665
0.23099999999999996	0.4808348124858753
0.24099999999999996	0.4302426101094252
0.25099999999999995	0.45099432972251663
0.26099999999999995	0.4801132753953463
0.27099999999999996	0.45652378033860225
0.28099999999999997	0.4528723121017691
0.291	0.4635299385280564
0.30099999999999993	0.4486759586613112
0.31099999999999994	0.49998764741659435
0.32099999999999995	0.4792733652793243
0.33099999999999996	0.43691111345349887
0.34099999999999997	0.4426613922342347
0.3509999999999999	0.4754847294288957
0.36099999999999993	0.46985335612391094
0.37099999999999994	0.46272431056635127
0.38099999999999995	0.4636315047038387
0.39099999999999996	0.49693867610056847
